Date,Open,High,Low,Close,Adj Close,Volume
2020-06-18,15.700000,16.799999,15.700000,16.450001,16.450001,517
2020-06-19,17.000000,18.000000,15.700000,17.049999,17.049999,6886
2020-06-22,18.700001,18.750000,18.049999,18.750000,18.750000,5603
2020-06-23,18.750000,20.400000,18.750000,20.200001,20.200001,4094
2020-06-24,22.200001,22.200001,19.799999,20.299999,20.299999,5241
2020-06-25,20.900000,20.900000,19.400000,19.600000,19.600000,1135
2020-06-26,19.250000,19.950001,19.250000,19.799999,19.799999,834
2020-06-29,19.799999,19.799999,19.450001,19.450001,19.450001,134
2020-06-30,19.450001,19.450001,19.100000,19.100000,19.100000,523
2020-07-01,19.049999,19.049999,18.750000,18.750000,18.750000,229
2020-07-02,18.750000,18.750000,18.400000,18.400000,18.400000,242
2020-07-03,18.400000,18.400000,18.049999,18.049999,18.049999,360
2020-07-06,18.049999,18.950001,17.150000,17.200001,17.200001,1309
2020-07-07,17.250000,18.049999,17.250000,18.049999,18.049999,2012
