Date,Open,High,Low,Close,Adj Close,Volume
2017-05-03,130.100006,135.600006,130.100006,132.300003,122.749863,180720
2017-05-04,132.850006,133.500000,131.449997,132.399994,122.842659,70507
2017-05-05,131.800003,134.699997,129.500000,133.899994,124.234352,129619
2017-05-08,138.000000,144.899994,136.949997,139.050003,129.012619,811375
2017-05-09,140.149994,141.500000,136.199997,137.050003,127.156990,169777
2017-05-10,136.000000,139.600006,134.500000,135.600006,125.811653,108769
2017-05-11,135.699997,136.500000,130.250000,131.100006,121.636505,107411
2017-05-12,132.399994,139.000000,132.000000,136.649994,126.785843,373429
2017-05-15,137.699997,138.750000,134.500000,135.100006,125.347755,118452
2017-05-16,135.899994,136.449997,132.050003,133.399994,123.770454,83295
2017-05-17,134.800003,134.800003,128.550003,129.550003,120.198387,151522
2017-05-18,128.000000,129.399994,125.000000,125.599998,116.533516,74781
2017-05-19,126.500000,129.500000,124.050003,125.150002,116.116005,110885
2017-05-22,125.199997,128.750000,121.099998,122.000000,113.193382,67633
2017-05-23,124.750000,124.750000,117.099998,118.500000,109.946022,95618
2017-05-24,120.199997,123.000000,114.500000,116.250000,107.858444,96641
2017-05-25,117.849998,121.199997,117.250000,120.099998,111.430519,65776
2017-05-26,121.800003,125.750000,121.000000,123.500000,114.585098,93874
2017-05-29,124.349998,124.949997,120.000000,121.400002,112.636681,78380
2017-05-30,121.000000,123.000000,120.300003,122.000000,113.193382,53576
2017-05-31,122.849998,127.000000,120.050003,126.050003,116.951019,71028
2017-06-01,128.600006,128.699997,125.500000,126.349998,117.229362,45754
2017-06-02,126.949997,126.949997,121.500000,122.900002,114.028412,108639
2017-06-05,122.949997,127.599998,122.599998,126.300003,117.182983,92316
2017-06-06,126.949997,134.199997,125.699997,132.949997,123.352936,251554
2017-06-07,133.649994,135.000000,130.399994,132.100006,122.564301,120689
2017-06-08,132.100006,133.350006,130.000000,130.250000,120.847839,50053
2017-06-09,129.949997,130.699997,127.500000,128.300003,119.038612,54388
2017-06-12,129.000000,129.399994,126.500000,126.900002,117.739670,43189
2017-06-13,131.800003,131.800003,124.900002,125.349998,116.301552,61647
2017-06-14,125.349998,126.550003,121.599998,122.650002,113.796455,73679
2017-06-15,122.699997,127.900002,122.699997,125.550003,116.487122,80361
2017-06-16,126.699997,128.850006,124.199997,125.599998,116.533516,53499
2017-06-19,126.900002,128.149994,125.199997,126.699997,117.554108,40863
2017-06-20,127.150002,127.400002,122.500000,124.400002,115.420135,89196
2017-06-21,124.000000,124.699997,123.000000,123.849998,114.909836,48142
2017-06-22,124.449997,124.449997,120.150002,120.849998,112.126381,72005
2017-06-23,122.699997,122.900002,118.000000,118.550003,109.992416,79020
2017-06-27,118.199997,124.449997,118.000000,122.349998,113.518112,128429
2017-06-28,122.849998,125.500000,120.199997,122.699997,113.842842,52151
2017-06-29,123.650002,126.800003,122.900002,125.849998,116.765457,69936
2017-06-30,125.000000,125.000000,122.000000,123.099998,114.213974,37207
2017-07-03,124.000000,126.400002,123.150002,124.349998,115.373749,41557
2017-07-04,124.150002,128.850006,122.800003,127.900002,118.667480,108637
2017-07-05,127.800003,134.800003,126.599998,131.550003,122.054008,256141
2017-07-06,132.750000,136.000000,132.000000,134.649994,124.930222,140948
2017-07-07,134.699997,136.449997,131.550003,135.149994,125.394119,210627
2017-07-10,135.000000,139.350006,132.100006,138.600006,128.595123,169105
2017-07-11,140.199997,142.000000,136.000000,136.850006,126.971436,170082
2017-07-12,137.649994,140.449997,135.550003,136.550003,126.693092,61813
2017-07-13,137.800003,137.800003,133.000000,133.649994,124.002403,78427
2017-07-14,134.000000,134.100006,130.000000,130.649994,121.218979,47667
2017-07-17,130.050003,141.000000,129.800003,137.149994,127.249763,209540
2017-07-18,135.850006,139.000000,130.899994,132.350006,122.796257,220069
2017-07-19,132.750000,137.000000,132.750000,135.100006,125.347755,86560
2017-07-20,135.000000,135.600006,132.000000,132.350006,122.796257,58390
2017-07-21,132.649994,133.399994,130.800003,131.850006,122.332359,46811
2017-07-24,133.149994,133.149994,130.550003,130.899994,121.450920,35077
2017-07-25,132.000000,132.600006,129.250000,131.250000,121.775658,39634
2017-07-26,132.649994,134.899994,127.250000,128.000000,118.760269,84280
2017-07-27,129.100006,129.949997,125.500000,125.849998,116.765457,64450
2017-07-28,125.000000,129.800003,122.150002,125.050003,116.023216,61048
2017-07-31,125.050003,127.550003,123.650002,126.300003,117.182983,61286
2017-08-01,127.050003,127.900002,122.650002,126.199997,117.090187,35224
2017-08-02,125.550003,134.899994,125.550003,132.399994,122.842659,284317
2017-08-03,134.699997,135.000000,128.600006,129.399994,120.059196,69761
2017-08-04,129.449997,132.750000,126.300003,132.149994,122.610687,77574
2017-08-07,122.000000,126.000000,117.150002,122.500000,113.657272,279769
2017-08-08,123.099998,125.500000,118.500000,119.099998,110.502716,129322
2017-08-09,116.099998,121.300003,115.099998,116.050003,107.672874,103313
2017-08-10,116.199997,116.900002,108.000000,108.849998,100.992615,134090
2017-08-11,102.550003,114.949997,102.550003,111.199997,103.172981,176775
2017-08-14,115.400002,115.400002,110.550003,112.449997,104.332748,57748
2017-08-16,112.449997,115.099998,111.000000,112.500000,104.379135,124135
2017-08-17,113.699997,118.500000,113.699997,116.400002,107.997620,80874
2017-08-18,117.500000,119.599998,114.949997,118.000000,109.482117,92601
2017-08-21,119.900002,119.900002,114.000000,115.650002,107.301758,80150
2017-08-22,117.199997,117.500000,114.300003,115.550003,107.208977,35956
2017-08-23,116.349998,119.250000,115.900002,118.349998,109.806854,34300
2017-08-24,117.849998,119.349998,116.050003,119.050003,111.587761,35328
2017-08-28,119.750000,120.800003,114.949997,115.900002,108.635208,73983
2017-08-29,115.000000,116.500000,113.500000,115.300003,108.072823,42816
2017-08-30,115.300003,117.099998,114.800003,115.599998,108.354012,18607
2017-08-31,116.000000,129.000000,115.150002,123.550003,115.805687,234621
2017-09-01,122.900002,123.500000,120.800003,121.550003,113.931053,57797
2017-09-04,122.000000,122.000000,117.000000,118.349998,110.931625,46704
2017-09-05,119.500000,119.650002,116.300003,117.400002,110.041183,54316
2017-09-06,117.000000,121.050003,116.099998,120.150002,112.618813,66923
2017-09-07,120.199997,121.000000,118.500000,120.099998,112.571945,39764
2017-09-08,118.500000,125.050003,118.500000,121.500000,113.884186,179675
2017-09-11,123.000000,124.550003,118.500000,119.400002,111.915817,64165
2017-09-12,121.849998,121.949997,118.199997,119.000000,111.540894,50752
2017-09-13,120.849998,120.849998,117.000000,117.349998,109.994308,115276
2017-09-14,117.650002,118.750000,115.849998,116.250000,108.963264,68771
2017-09-15,117.000000,117.050003,113.550003,113.949997,106.807434,94563
2017-09-18,114.000000,116.500000,113.050003,113.800003,106.666832,85361
2017-09-19,114.150002,114.750000,111.349998,111.550003,104.557877,139827
2017-09-20,112.699997,114.500000,110.599998,111.849998,104.839073,118664
2017-09-21,112.400002,114.449997,111.750000,113.800003,106.666832,70413
2017-09-22,113.000000,113.949997,108.949997,109.750000,102.870689,145442
2017-09-25,110.900002,110.900002,101.849998,104.849998,98.277824,124224
2017-09-26,102.800003,120.000000,102.800003,105.199997,98.605888,163920
2017-09-27,106.349998,107.900002,103.150002,104.550003,97.996651,60457
2017-09-28,105.849998,107.900002,104.699997,106.800003,100.105614,47072
2017-09-29,106.000000,110.000000,105.000000,105.599998,98.980820,42365
2017-10-03,106.050003,107.849998,105.000000,105.300003,98.699623,43938
2017-10-04,106.800003,107.449997,103.800003,104.500000,97.949776,38884
2017-10-05,105.000000,105.900002,104.000000,104.800003,98.230972,40622
2017-10-06,105.849998,109.699997,105.500000,106.000000,99.355743,107330
2017-10-09,107.050003,107.500000,103.599998,104.199997,97.668579,138796
2017-10-10,105.199997,111.800003,105.000000,109.000000,102.167702,202106
2017-10-11,109.349998,114.750000,109.099998,110.849998,103.901741,253676
2017-10-12,112.849998,114.900002,111.500000,112.800003,105.729523,125901
2017-10-13,113.000000,114.500000,111.199997,112.150002,105.120255,84444
2017-10-16,113.000000,113.699997,106.599998,107.400002,100.667999,87758
2017-10-17,109.349998,109.599998,105.099998,106.199997,99.543213,73914
2017-10-18,106.900002,114.300003,106.000000,110.099998,103.198753,287398
2017-10-19,111.900002,114.000000,111.099998,112.900002,105.823250,63377
2017-10-23,113.199997,116.599998,110.300003,113.000000,105.916985,157693
2017-10-24,114.500000,117.750000,113.599998,116.550003,109.244469,150776
2017-10-25,118.349998,119.300003,115.000000,115.800003,108.541473,103555
2017-10-26,113.199997,117.000000,113.199997,113.949997,106.807434,93398
2017-10-27,115.949997,120.000000,109.599998,113.150002,106.057579,505030
2017-10-30,113.599998,119.900002,111.550003,115.849998,108.588333,308167
2017-10-31,117.050003,117.050003,113.449997,114.050003,106.901161,85710
2017-11-01,115.199997,127.000000,114.900002,123.900002,116.133743,799250
2017-11-02,124.449997,129.250000,123.000000,124.250000,116.461815,314541
2017-11-03,124.949997,125.800003,120.000000,121.050003,113.462402,102149
2017-11-06,122.000000,124.099998,118.500000,119.900002,112.384483,133587
2017-11-07,120.150002,123.199997,115.750000,116.849998,109.525658,116308
2017-11-08,116.949997,117.500000,113.099998,114.099998,106.948029,64011
2017-11-09,115.050003,115.949997,111.000000,114.449997,107.276085,74210
2017-11-10,114.349998,115.449997,110.900002,112.349998,105.307716,151599
2017-11-13,112.099998,115.500000,112.050003,113.199997,106.104439,89759
2017-11-14,113.650002,115.000000,103.000000,109.400002,102.542633,572247
2017-11-15,109.000000,111.800003,103.400002,103.650002,97.153061,312946
2017-11-16,105.000000,107.750000,103.099998,105.650002,99.027687,138693
2017-11-17,105.199997,108.599998,104.199997,105.199997,98.605888,262962
2017-11-20,106.800003,112.500000,104.099998,109.750000,102.870689,205429
2017-11-21,114.900002,115.000000,109.150002,111.150002,104.182945,294458
2017-11-22,110.550003,113.800003,108.949997,109.750000,102.870689,109035
2017-11-23,109.099998,111.349998,108.300003,109.800003,102.917564,61397
2017-11-24,110.449997,111.699997,109.000000,110.500000,103.573685,75315
2017-11-27,110.599998,111.400002,109.800003,110.199997,103.292480,58438
2017-11-28,111.000000,111.500000,108.449997,108.949997,102.120834,64221
2017-11-29,108.099998,111.449997,108.099998,109.400002,102.542633,70664
2017-11-30,108.099998,110.000000,105.099998,107.300003,100.574272,67050
2017-12-01,108.900002,109.349998,105.099998,105.849998,99.215141,69070
2017-12-04,107.800003,107.800003,105.000000,105.300003,98.699623,82334
2017-12-05,104.099998,107.000000,104.099998,105.449997,98.840210,38255
2017-12-06,105.000000,107.449997,104.750000,105.050003,98.465302,87631
2017-12-07,105.050003,110.300003,105.000000,109.099998,102.261436,297898
2017-12-08,109.800003,113.199997,108.099998,108.650002,101.839645,253651
2017-12-11,109.550003,116.150002,109.250000,113.699997,106.573097,595565
2017-12-12,114.000000,116.000000,112.500000,114.000000,106.854301,165065
2017-12-13,114.250000,114.250000,110.000000,110.849998,103.901741,76312
2017-12-14,110.849998,111.400002,108.500000,109.349998,102.495773,101668
2017-12-15,111.000000,113.099998,107.300003,109.800003,102.917564,98930
2017-12-18,109.000000,113.449997,104.800003,108.900002,102.073967,100442
2017-12-19,109.000000,115.000000,109.000000,114.050003,106.901161,307143
2017-12-20,114.699997,115.699997,111.449997,111.699997,104.698471,104615
2017-12-21,112.449997,114.500000,111.550003,112.050003,105.026527,107890
2017-12-22,111.250000,114.650002,111.250000,113.500000,106.385635,88395
2017-12-26,113.000000,120.000000,111.750000,116.900002,109.572525,327507
2017-12-27,117.800003,118.900002,113.849998,116.699997,109.385056,472674
2017-12-28,119.699997,120.500000,115.300003,115.900002,108.635208,476191
2017-12-29,116.699997,117.900002,115.099998,115.599998,108.354012,126091
2018-01-01,115.050003,119.050003,115.050003,115.949997,108.682060,162124
2018-01-02,116.949997,117.099998,110.000000,110.849998,103.901741,227411
2018-01-03,111.050003,115.000000,110.199997,111.199997,104.229805,232365
2018-01-04,112.199997,113.500000,111.550003,112.650002,105.588913,127638
2018-01-05,113.699997,119.800003,112.699997,117.849998,110.462975,410992
2018-01-08,118.949997,119.000000,116.050003,116.750000,109.431923,348819
2018-01-09,116.699997,118.849998,115.550003,115.949997,108.682060,121180
2018-01-10,115.050003,118.449997,115.050003,116.449997,109.150726,95683
2018-01-11,116.099998,117.949997,116.000000,116.550003,109.244469,88574
2018-01-12,116.550003,118.400002,114.550003,116.000000,108.728935,148535
2018-01-15,116.500000,118.000000,113.900002,114.349998,107.182358,107340
2018-01-16,115.500000,115.500000,110.599998,111.900002,104.885933,163294
2018-01-17,112.900002,114.400002,110.150002,112.849998,105.776382,120502
2018-01-18,111.849998,114.849998,109.599998,109.900002,103.011284,131968
2018-01-19,111.900002,111.900002,109.750000,111.199997,104.229805,74371
2018-01-22,111.099998,112.000000,110.050003,110.199997,103.292480,67829
2018-01-23,110.500000,112.800003,108.300003,110.500000,103.573685,103167
2018-01-24,110.099998,110.500000,108.500000,109.400002,102.542633,53744
2018-01-25,109.900002,114.900002,108.550003,113.599998,106.479370,185651
2018-01-29,129.000000,129.000000,121.250000,123.250000,115.524490,2054389
2018-01-30,124.800003,125.000000,118.599998,121.400002,113.790451,690377
2018-01-31,122.000000,122.349998,119.000000,119.750000,112.243874,276535
2018-02-01,120.500000,122.449997,115.699997,117.699997,110.322380,366574
2018-02-02,118.000000,118.000000,110.099998,112.349998,105.307716,291694
2018-02-05,110.050003,115.849998,108.000000,112.699997,105.635780,229612
2018-02-06,108.000000,109.800003,104.000000,106.000000,99.355743,527366
2018-02-07,111.800003,112.000000,108.099998,110.250000,103.339348,187551
2018-02-08,112.000000,114.750000,111.550003,113.199997,106.104439,147909
2018-02-09,110.800003,111.000000,105.500000,110.300003,103.386223,137839
2018-02-12,110.300003,118.500000,110.300003,113.199997,106.104439,116707
2018-02-14,114.949997,115.000000,111.500000,112.250000,105.213997,150419
2018-02-15,112.250000,114.449997,110.550003,111.300003,104.323547,101820
2018-02-16,111.500000,112.699997,108.400002,109.250000,102.402031,88078
2018-02-19,111.949997,111.949997,107.800003,110.050003,103.151886,104045
2018-02-20,108.500000,111.050003,108.500000,108.849998,102.027107,32996
2018-02-21,111.300003,112.000000,108.550003,109.199997,102.355171,119346
2018-02-22,109.250000,109.699997,107.000000,107.900002,101.136658,94233
2018-02-23,108.949997,109.750000,108.050003,108.550003,101.745911,65611
2018-02-26,109.300003,109.849998,105.800003,106.750000,100.058746,109322
2018-02-27,107.900002,108.000000,105.250000,105.849998,99.215141,95897
2018-02-28,105.699997,105.900002,103.800003,104.949997,98.371559,186279
2018-03-01,104.849998,107.300003,103.800003,104.449997,97.902908,251266
2018-03-05,107.800003,107.800003,102.599998,103.099998,96.637527,128660
2018-03-06,103.199997,104.750000,98.699997,99.349998,93.122581,201358
2018-03-07,99.949997,100.349998,96.500000,97.099998,91.013618,154642
2018-03-08,97.800003,98.699997,94.000000,96.550003,90.498100,121025
2018-03-09,96.400002,100.449997,95.300003,98.449997,92.278999,60829
2018-03-12,100.000000,101.000000,97.550003,98.800003,92.607063,41594
2018-03-13,98.000000,101.500000,98.000000,101.250000,94.903481,90704
2018-03-14,101.150002,104.500000,100.449997,103.800003,97.293663,148541
2018-03-15,102.199997,105.800003,102.199997,105.500000,98.887093,83492
2018-03-16,104.099998,106.900002,102.000000,102.949997,96.496925,110941
2018-03-19,102.949997,104.099998,99.449997,101.849998,95.465874,80327
2018-03-20,98.500000,104.099998,98.400002,101.150002,94.809753,81483
2018-03-21,102.599998,103.000000,100.199997,101.000000,94.669167,41847
2018-03-22,100.000000,100.650002,98.199997,98.900002,92.700790,28440
2018-03-23,95.000000,100.000000,95.000000,97.800003,91.669731,78473
2018-03-26,97.750000,98.150002,95.500000,97.199997,91.107346,115642
2018-03-27,98.500000,101.199997,98.000000,98.199997,92.044662,44227
2018-03-28,99.800003,101.000000,97.949997,98.150002,91.997803,131908
2018-04-02,100.949997,103.849998,99.349998,102.199997,95.793930,59230
2018-04-03,101.900002,104.099998,100.099998,102.750000,96.309471,59676
2018-04-04,102.949997,104.500000,99.500000,100.449997,94.153633,90508
2018-04-05,101.050003,103.000000,100.300003,101.300003,94.950356,57237
2018-04-06,101.750000,101.900002,100.500000,101.550003,95.184677,17782
2018-04-09,102.449997,103.800003,101.000000,102.900002,96.450073,47113
2018-04-10,103.800003,103.800003,100.099998,101.500000,95.137817,36437
2018-04-11,102.550003,102.750000,100.949997,101.449997,95.090942,21628
2018-04-12,101.449997,103.050003,100.699997,102.449997,96.028275,27570
2018-04-13,102.599998,103.349998,100.000000,100.449997,94.153633,39467
2018-04-16,100.000000,100.449997,98.150002,98.949997,92.747650,36551
2018-04-17,100.000000,101.699997,99.000000,100.800003,94.481697,26076
2018-04-18,101.500000,102.849998,100.849998,101.750000,95.372147,38158
2018-04-19,102.000000,107.500000,102.000000,106.000000,99.355743,198983
2018-04-20,106.000000,106.000000,102.199997,102.699997,96.262596,63287
2018-04-23,102.000000,103.050003,99.550003,99.699997,93.450645,141628
2018-04-24,100.050003,101.000000,99.500000,99.800003,93.544380,61604
2018-04-25,101.900002,103.400002,99.500000,101.050003,94.716019,77511
2018-04-26,102.500000,102.500000,100.949997,101.800003,95.419006,37271
2018-04-27,101.699997,106.500000,101.199997,105.050003,98.465302,189871
2018-04-30,105.800003,107.400002,103.400002,105.550003,98.933960,68386
2018-05-02,105.699997,105.699997,103.300003,103.550003,97.059319,59786
2018-05-03,103.000000,104.199997,100.800003,101.449997,95.090942,35904
2018-05-04,101.849998,102.400002,100.250000,100.699997,94.387962,34832
2018-05-07,99.000000,101.849998,99.000000,100.900002,94.575432,34198
2018-05-08,103.000000,103.000000,98.150002,98.800003,92.607063,96880
2018-05-09,98.099998,100.449997,98.099998,99.800003,93.544380,20181
2018-05-10,100.900002,101.449997,97.000000,98.500000,92.325859,186625
2018-05-11,99.300003,99.300003,94.650002,95.400002,89.420181,104324
2018-05-14,95.550003,98.000000,88.500000,94.349998,88.435982,239323
2018-05-15,96.000000,96.000000,92.300003,94.000000,88.107933,38766
2018-05-16,94.800003,94.800003,91.199997,91.800003,86.045830,71342
2018-05-17,92.750000,93.500000,91.300003,91.900002,86.139565,40549
2018-05-18,92.949997,93.150002,89.250000,90.300003,84.639847,71803
2018-05-21,90.449997,90.449997,85.599998,86.750000,81.312370,94167
2018-05-22,86.750000,90.150002,85.000000,86.150002,80.749985,86947
2018-05-23,89.000000,89.000000,85.550003,86.449997,81.031174,50703
2018-05-24,87.000000,88.000000,83.900002,84.849998,79.531456,44874
2018-05-25,85.599998,88.699997,84.050003,84.800003,79.484604,236542
2018-05-28,86.849998,90.849998,84.800003,88.800003,83.233879,174225
2018-05-29,89.000000,94.000000,88.050003,93.250000,87.404945,123939
2018-05-30,92.099998,92.800003,90.599998,90.949997,85.249107,46524
2018-05-31,90.949997,93.150002,89.000000,89.650002,84.030609,37185
2018-06-01,90.400002,91.099998,87.150002,87.750000,82.249695,34937
2018-06-04,87.400002,88.800003,85.000000,87.400002,81.921623,71249
2018-06-05,89.000000,89.849998,84.050003,87.949997,82.437149,125577
2018-06-06,85.300003,88.000000,84.750000,86.750000,81.312370,46322
2018-06-07,88.099998,89.000000,87.199997,87.900002,82.390289,22524
2018-06-08,87.900002,88.949997,86.750000,87.699997,82.202820,24979
2018-06-11,87.099998,89.599998,87.000000,88.750000,83.187004,28711
2018-06-12,88.800003,90.849998,88.500000,89.849998,84.218063,18480
2018-06-13,88.599998,95.300003,88.599998,93.599998,87.733002,114890
2018-06-14,94.000000,95.750000,91.000000,94.699997,88.764053,54846
2018-06-15,95.000000,95.599998,94.199997,94.550003,88.623459,20983
2018-06-18,92.349998,93.500000,91.000000,91.300003,85.577171,26932
2018-06-19,91.300003,91.900002,88.449997,90.349998,84.686722,17948
2018-06-20,92.000000,95.500000,89.199997,92.949997,87.123741,177333
2018-06-21,94.250000,94.300003,90.650002,91.500000,85.764641,19588
2018-06-22,92.949997,93.000000,90.150002,91.050003,85.342834,19221
2018-06-25,90.550003,90.699997,87.949997,88.849998,83.280739,24007
2018-06-26,87.500000,89.300003,86.650002,87.050003,81.593567,21884
2018-06-27,88.000000,88.000000,84.000000,84.449997,79.156540,36986
2018-06-28,83.750000,86.800003,83.000000,85.099998,79.765800,32202
2018-06-29,86.849998,90.000000,83.550003,87.099998,81.640434,61822
2018-07-02,87.150002,88.099998,84.150002,84.750000,79.437729,33702
2018-07-03,84.300003,86.000000,84.000000,85.650002,80.281326,19175
2018-07-04,85.150002,87.900002,84.150002,84.800003,79.484604,19471
2018-07-05,84.500000,85.449997,83.150002,84.000000,78.734741,20784
2018-07-06,84.750000,87.000000,84.000000,85.550003,80.187599,19185
2018-07-09,85.099998,88.199997,84.500000,84.900002,79.578331,33105
2018-07-10,86.000000,86.800003,85.150002,86.050003,80.656258,30428
2018-07-11,86.900002,86.900002,84.000000,84.199997,78.922211,33057
2018-07-12,85.750000,85.800003,83.250000,84.250000,78.969070,54338
2018-07-13,84.349998,84.500000,82.500000,83.050003,77.844299,46933
2018-07-16,83.949997,84.000000,78.599998,79.099998,74.141876,67904
2018-07-17,79.500000,80.400002,77.650002,79.199997,74.235611,47710
2018-07-18,80.550003,80.550003,78.150002,79.250000,74.282478,19276
2018-07-19,78.250000,79.900002,78.099998,79.300003,74.329346,27284
2018-07-20,79.500000,79.500000,77.500000,77.699997,72.829643,41014
2018-07-23,77.550003,78.500000,77.500000,78.000000,73.110840,19132
2018-07-24,78.150002,86.900002,78.099998,86.099998,80.703117,99035
2018-07-25,87.199997,88.400002,86.750000,87.050003,81.593567,32250
2018-07-26,87.099998,96.000000,84.750000,91.550003,85.811501,294772
2018-07-27,92.900002,92.949997,89.250000,92.250000,86.467628,59407
2018-07-30,92.300003,94.199997,90.250000,91.650002,85.905235,37165
2018-07-31,91.500000,92.000000,89.099998,90.349998,84.686722,35606
2018-08-01,92.050003,92.349998,90.349998,90.650002,84.967918,26441
2018-08-02,92.400002,92.400002,89.750000,90.199997,84.546120,23175
2018-08-03,90.550003,92.849998,90.250000,90.949997,85.249107,36115
2018-08-06,92.750000,97.000000,92.099998,95.150002,89.185852,136877
2018-08-07,96.849998,98.000000,90.250000,93.599998,87.733002,201261
2018-08-08,92.449997,92.449997,88.750000,89.150002,83.561928,60751
2018-08-09,89.500000,90.300003,87.000000,87.250000,81.781021,51745
2018-08-10,87.949997,89.250000,85.349998,86.949997,81.499832,52445
2018-08-13,87.099998,87.550003,85.650002,87.250000,81.781021,29472
2018-08-14,86.500000,89.300003,86.500000,87.050003,81.593567,18401
2018-08-16,87.099998,87.900002,86.099998,86.900002,81.452972,15308
2018-08-17,87.699997,91.599998,86.150002,89.949997,84.311798,84979
2018-08-20,94.949997,95.000000,91.500000,93.150002,87.311211,103623
2018-08-21,92.150002,94.400002,92.099998,92.500000,86.701958,41096
2018-08-23,93.800003,94.000000,91.199997,92.000000,86.233292,72059
2018-08-24,92.599998,92.699997,90.150002,90.699997,85.014771,25833
2018-08-27,92.400002,92.400002,90.199997,90.599998,84.921043,29789
2018-08-28,90.000000,91.199997,90.000000,90.349998,84.686722,27678
2018-08-29,90.349998,91.050003,88.349998,89.000000,83.421341,41185
2018-08-30,89.750000,93.050003,89.099998,92.150002,86.373894,74758
2018-08-31,93.000000,93.000000,90.199997,92.099998,86.327026,57344
2018-09-03,90.599998,96.500000,90.599998,95.000000,89.045250,150574
2018-09-04,97.000000,97.800003,91.199997,92.550003,86.748825,153225
2018-09-05,92.000000,92.050003,89.000000,90.150002,84.499260,60691
2018-09-06,91.000000,91.250000,89.699997,90.949997,85.249107,28830
2018-09-07,91.000000,91.050003,89.099998,89.300003,83.702530,27261
2018-09-10,89.400002,91.500000,85.900002,87.400002,81.921623,84156
2018-09-11,87.050003,88.000000,86.199997,86.900002,81.452972,29090
2018-09-12,85.199997,87.750000,85.199997,87.099998,82.783592,23451
2018-09-14,87.199997,87.849998,87.000000,87.599998,83.258804,20211
2018-09-17,87.000000,88.000000,85.900002,87.050003,82.736069,28631
2018-09-18,87.650002,87.650002,85.599998,85.699997,81.452965,14288
2018-09-19,85.949997,86.599998,85.000000,85.300003,81.072792,26234
